ID	Tag	DataType	Name	Description	RpgId
1071	KTA0016	12	Style du Sabre Caché	Vos attaques de Désarmement infligent des dommages normaux et non 2g1. Vous ne pouvez cependant pas accroître ces dommages au moyen d'augmentations (y compris en utilisant la manœuvre de Feinte).	1
1072	KTA0017	12	Style du Souffle du Vent	Votre score d'Initiative augmente de 2 lors de l'étape de Réactions à chaque Round de Combat. L'effet peut se cumuler mais disparaît aussitôt que le Kata n'agit plus.	1
1073	SRT0001	13	Communion	Ce Sort peut être lancé avec n'importe lequel des quatre éléments de base., excepté le Vide. Il permet au lanceur de sort de parler avec un des kami locaux pour lui poser quelques questions, auxquelles ce dernier répondra du mieux qu'il pourra. En règle générale, ce Sort invoque le plus actif et le plus énergique des esprits de l'élément choisi qui se trouve à portée. Si tous les esprits locaux se reposent, le MJ peut demander 1 ou 2 Augmentations au lanceur de sort pour en « réveiller » un afin qu'il réponde aux questions. Un esprit contacté à l'aide de Communion répond à deux questions. Le lanceur de sort peut déclarer desAugmentations pour avoir droit à plus de questions (une requête supplémentaire par Augmentation). Le lanceur de sort peut également déclarer des Augmentations pour obtenir des réponses plus claires, précises et détaillées : les kami étant notoirement incapables de comprendre tout à fait le comportement humain, poser des questions sans prendre d'Augmentations dans ce sens aboutit souvent à des réponses troublantes, énigmatiques ou incomplètes. Les esprits n'oublient jamais rien : en théorie, un shugenja peut leur demander ce qu'il s'est passé il y a des décennies. Toutefois, ils n'ont pas non plus la même notion du temps que les mortels, et pour les questionner sur un événement d'autrefois, il faut généralement déclarer des Augmentations pour bien se faire comprendre d'eux. La nature des informations que les esprits peuvent fournir varie selon les élements : Les esprits de l'Air ont tendance à se montrer enjoués et à se laisser facilement distraire, transmettant des informations sous forme d'émotions, d'énigmes ou de jeux de mots. Comme ils s'intéressent plus aux émotions qu'aux faits bruts et qu'ils aiment jouer à des jeux avec leurs interlocuteurs, communiquer avec ce genre d'esprits s'avère souvent frustrant. Les esprits de l'Eau transmettent leur savoir par l'intermédiaire d'images dépourvues de son. Ils peuvent s'avérer très utiles à un shugenja qui enquête sur un évènement passé, mais comme ils ne peuvent rapporter ni les odeurs, ni les sons, ni les émotions, les informations qu'ils donnent peuvent souvent être incomplètes, voire trompeuses. Les esprits du Feu s'avèrent irritables et capricieux : ils se montrent souvent courroucés quand on les invoque sans prévoir une offrande ou quelque chose qu'ils puissent consumer. D'un autre côté, quand un shugenja parvient à rentrer dans leurs bonnes grâces, ils ont tendance à fournir les informations les plus claires et les plus précises. Les esprits de la Terre se montrent directs et... terre à terre. Bien qu'ils soient francs, ils ne s'intéressent que rarement au comportement des mortels, comprennent mal les émotions des humains, et se concentrent de manière excessive sur les détails les plus obscurs, comme la couleur d'un vêtement ou le poids exact d'un cheval.	1
1074	SRT0002	13	Invocation	Ce Sort peut être lancé avec n'importe lequel des quatre éléments de base. Il permet au lanceur de sort d'invoquer une modeste quantité (30 décimètres cubes, soit de quoi remplir un cube de 30 centimètres d'arête) de l'élément invoqué. La matière invoquée apparaît (généralement sous une forme plus ou moins sphérique) dans n'importe quel endroit dégagé situé dans la limite de sa portée. Celui-ci ne permet pas de faire apparaître la substance en question à l'intérieur d'un autre objet matériel ou d'une créature vivante. L'élément invoqué se comporte comme de la matière tout à fait ordinaire : la terre tremble, l'eau mouille et imbibe l'endroit où elle tombe, l'air se dissipe et le feu s'éteint faute de combustible. En général, on ne peut utiliser ce Sort efficacement au combat, bien qu'un shugenja malin puisse lui trouver une modeste utilité offensive, utilisant par exemple Invocation(Feu) pour enflammer un adversaire imbibé d'huile. La plupart du temps, l'intérêt de ce Sort consiste plutôt à accomplir des fonctions simples, comme invoquer de l'eau en plein désert, ou une flamme destinée à allumer un feu de camp sans briquet. On peut déclarer des Augmentations avec ce Sort pour invoquer un matériau plus spécifique, comme du bois ou du fer avec la Terre, ou du thé avec l'Eau. Il appartient au MJ de choisir le nombre d'Augmentations (généralement de 1 à 4) requises. Toutefois, ces Augmentations ne peuvent jamais être utilisées pour créer des matériaux rares ou précieux (comme de l'or) ni des substances imprégnées de pouvoir spirituel (comme le jade ou le cristal).	1
1075	SRT0003	13	Sensation	Ce Sort peut être lancé avec n'importe lequel des quatre éléments de base. Il permet au lanceur de sort de sentir la présence, la quantité et l'endroit approximatif où se trouvent des esprits élémentaires de cet élément (mais pas les esprits maléfiques connus sous le nom de kansen) dans les limites de sa portée. On l'utilise la plupart du temps pour rechercher des esprits avec lequels Communier (voir ci-dessus), mais il peut également servir de moyen de détection grossier. Par exemple, un lanceur de sort perdu en pleine nature peut lancer Sensation(Eau) dans l'espoir de trouver une source d'eau potable.	1
1076	SRT1001	13	Art de la tromperie	Vous pouvez implorer les capricieux esprits du vent de créer une image qui vous représente à la perfection, à une courte distance de l'endroit où vous vous trouvez. L'illusion a exactement la même apparence que vous au moment du lancement de ce Sort, vêtements et équipement compris. L'illusion peut apparaître n'importe où dans la limite de portée du Sort, et elle accomplira les mêmes actions que vous tant qu'elle durera (si vous vous asseyez, par exemple, votre double s'assoira aussi, même s'il n'a aucun siège pour se poser). Une fois que vous aurez quitté la zone définie par la portée maximale du Sort, le double disparaîtra. Si vous déclarez deux Augmentations lors du Jet d'Incantation, vous pouvez quitter la zone d'effet en laissant perdurer l'illusion dans la position où elle se trouvait au moment de votre départ, du moment que vous continuez à vous concentrer sur le Sort.	1
1077	SRT1002	13	Chercher la vérité	Vous faites appel au vent pour purger et rendre tout à fait clair l'esprit de votre cible. Ce Sort annule tous les malus mentaux et sociaux temporaires issus de mécanismes de jeu, y compris les Techniques, les Rangs de Blessures et les autres Sorts. On ajoute au ND du Jet d'Incantation de ce Sort le Rang de Technique ou le Niveau de Maîtrise du Sort. Dans le cas des Rangs de Blessures, on ajoute le malus lié au Rang de Blessure au ND du Jet d'Incantation. Les malus dont un personnage est affligé de manière permanente ne peuvent être surmontés à l'aide de ce Sort.	1
1078	SRT1003	13	Heritage de Kaze-No-Kami	Vous pouvez faire appel aux esprits du vent pour qu'ils prennent la forme d'un oiseau et transportent un message. L'oiseau créé par ce Sort paraît tout à fait ordinaire à tous les égards, mais s'il subit des dommages, il se dissipe immédiatement dans l'air, ce qui met fin au Sort. Au moment de créer l'oiseau, vous pouvez lui transmettre oralement un message parlé d'une durée maximale d'une minute. L'oiseau s'envole alors pour transmettre ce message à la ou les personnes spécifiées au moment de l'incantation. Il vole jusqu'aux destinataires, délivre son message sous la forme d'un murmure (perceptible par autrui, mais au prix de grands efforts), puis disparaît. Si l'oiseau se trouve dans l'incapacité d'arriver jusqu'à l'individu en question bien que celui-ci soit à portée (s'il se trouve dans un bâtiment dépourvu de fenêtres, par exemple), il l'attend à l'extérieur pendant une semaine au maximum avant de disparaître. Si la personne spécifiée par le Sort ne se trouve pas dans son rayon d'action, l'oiseau s'envole dans une direction au hasard et disparaît dès qu'il n'est plus à portée de vue.	1
1079	SRT1004	13	Influence de la nature	Vous êtes capable d'utiliser les esprits du vent pour parler à un animal et vous assurer qu'il comprenne ce que vous dites. Ce Sort ne fonctionne que sur les animaux naturels, et demeure sans effet sur les créatures de l'Outremonde ou des autres royaumes. Il ne garantit pas que l'animal en question aura un a priori positif à votre égard ou se pliera à vos requêtes, mais seulement que cette créature comprendra ce que vous lui direz (dans la mesure de ses moyens, naturellement : les relations politiques n'auront guêre de sens pour un cheval, même si vous tentez de les lui expliquer à maintes reprises...). Ce Sort dure tant que vous concentrez toute votre attention sur l'animal et continuez à lui parler.	1
1080	SRT1005	13	Lumière de la lune	Vous faites appel aux kami pour dévoiler ce qui est caché. Tous les objets dissimulés dans la zone d'effet vous apparaissent comme soulignés par un contour légèrement lumineux. Tous les éléments cachés autrement que par magie se révèlent à vos yeux, y compris les compartiments et passages secrets, portes dérobées, armes dissimulées, etc. Vous seul voyez ces objets.	1
1081	SRT1006	13	Manteau de nuit	Vous pouvez faire appel aux kami pour qu'ils se lovent autour d'un objet et le dissimulent à la vue des créatures mortelles. Vous pouvez prendre pour cible tout objet non vivant plus petit que vous. Celui devient invisible à l'oeil nu. Les tentatives visant à le percevoir par magie réussiront automatiquement si le Niveau de Maîtrise du Sort utilisé est supérieur à celui de Manteau de Nuit. Pour les Sorts dont le Niveau de Maîtrise égale ce dernier, il faut réussir un Jet d'Opposition d'Air pour détecter l'objet caché. L'objet est toujours physiquement présent et peut être touché, repéré à l'odorat ou perçu par tout autre sens ordinaire que la vue.	1
1082	SRT1007	13	Souvenir matérialisé	Vous pouvez créer l'illusion parfaite d'un objet. L'objet semble réel à tous les égards jusqu'à l'expiration du Sort, où il disparaît. Si vous tentez de créer un objet spécifique et familier, comme le katana d'un autre samurai, vous devez déclarer une Augmentation. Le samurai en question peut effectuer un Jet de Perception contre un ND égal au résultat de votre Jet d'Incantation pour détecter la supercherie. Les images créées par ce Sort restent complètement immobiles, et si on les place dans une situation où elles doivent bouger (en les faisant flotter sur l'eau, par exemple), elles disparaissent. On peut par exemple créer l'image d'un katana disposé sur un présentoir, mais pas à l'obi d'un samurai, car il ne pourrait pas se déplacer en même temps que celui-ci. Les objets créés à l'aide de ce Sort n'ont pas de substance physique réelle et ne peuvent ni soutenir de poids ni infliger de dommages.	1
1083	SRT1008	13	Tornade	Vous invoquez une bourrasque puissante qui émane de l'endroit où vous vous trouvez et vient bousculer tous ceux qui se trouvent sur son chemin, les projetant à terre. Toutes les cibles situées dans la zone d'effet subissent 1g1 Blessures et doivent effectuer un Jet d'Opposition de Terre contre votre Anneau d'Air. Tous ceux qui échouent sont Renversés.	1
1084	SRT1009	13	Vent béni	Vous invoquez des tourbillons de vent qui vous enveloppent et vous protègent des attaques à distance. Les bourrasques dévient les flèches et autres projectiles. Tant que vous maintenez votre concentration, le sort ajoute +15 à votre ND d'Armure contre les attaques à distance non magiques.	1
1085	SRT1010	13	Yari de l'air	Vous invoquez une arme tourbillonnante faite d'air pur, dont on ne distingue que le contour flou. Sa forme par défaut présente celle d'un yari, mais au prix d'une Augmentation, vous pouvez lui donner celle de n'importe quel type de lance. L'arme a une VD de 1g1. Si vous ne disposez pas de la Compétence Lances, vous pouvez utiliser votre Rang de Maîtrise à la place. Si vous possédez cette Compétence, l'utilisation de cette arme vous confère une Augmentation Gratuite qui ne peut être utilisée que pour effectuer les Manœuvres de Feintes ou de Dommages Augmentés. Cette arme disparaît si vous la lâchez. Au lieu d'invoquer le yari pour votre propre usage, vous pouvez le faire apparaître dans les mains d'un allié situé dans un rayon de 6m. On considère le porteur de l'arme comme le lanceur de sort à part entière, mais ne bénéficiant pas de l'Augmentation Gratuite décrite ci-dessus.	1
